case_id,split
BDMAP_00005118,val
BDMAP_00005132,val
BDMAP_00005135,val
BDMAP_00005136,val
BDMAP_00005150,val
BDMAP_00005156,val
BDMAP_00005165,val
BDMAP_00005170,val
BDMAP_00005171,val
BDMAP_00005173,val
BDMAP_00005176,val
BDMAP_00005179,val
BDMAP_00000002,test
BDMAP_00000037,test
BDMAP_00000045,test
BDMAP_00000056,test
BDMAP_00000071,test
BDMAP_00000075,test
BDMAP_00000078,test
BDMAP_00000084,test
BDMAP_00000090,test
BDMAP_00000106,test
BDMAP_00000108,test
BDMAP_00000118,test
BDMAP_00000125,test
BDMAP_00000129,test
BDMAP_00000137,test
BDMAP_00000141,test
BDMAP_00000166,test
BDMAP_00000170,test
BDMAP_00000180,test
BDMAP_00000184,test
BDMAP_00000185,test
BDMAP_00000203,test
BDMAP_00000213,test
BDMAP_00000215,test
BDMAP_00000226,test
BDMAP_00000229,test
BDMAP_00000234,test
BDMAP_00000249,test
BDMAP_00000273,test
BDMAP_00000274,test
BDMAP_00000278,test
BDMAP_00000287,test
BDMAP_00000310,test
BDMAP_00000330,test
BDMAP_00000368,test
BDMAP_00000389,test
BDMAP_00000412,test
BDMAP_00000435,test
BDMAP_00000442,test
BDMAP_00000445,test
BDMAP_00000450,test
BDMAP_00000455,test
BDMAP_00000476,test
BDMAP_00000488,test
BDMAP_00000494,test
BDMAP_00000497,test
BDMAP_00000505,test
BDMAP_00000509,test
BDMAP_00000512,test
BDMAP_00000522,test
BDMAP_00000525,test
BDMAP_00000535,test
BDMAP_00000561,test
BDMAP_00000572,test
BDMAP_00000574,test
BDMAP_00000589,test
BDMAP_00000590,test
BDMAP_00000618,test
BDMAP_00000623,test
BDMAP_00000628,test
BDMAP_00000629,test
BDMAP_00000641,test
BDMAP_00000650,test
BDMAP_00000668,test
BDMAP_00000679,test
BDMAP_00000702,test
BDMAP_00000714,test
BDMAP_00000716,test
BDMAP_00000718,test
BDMAP_00000720,test
BDMAP_00000763,test
BDMAP_00000768,test
BDMAP_00000785,test
BDMAP_00000794,test
BDMAP_00000819,test
BDMAP_00000825,test
BDMAP_00000834,test
BDMAP_00000838,test
BDMAP_00000843,test
BDMAP_00000850,test
BDMAP_00000854,test
BDMAP_00000868,test
BDMAP_00000878,test
BDMAP_00000885,test
BDMAP_00000894,test
BDMAP_00000896,test
BDMAP_00000913,test
BDMAP_00000921,test
BDMAP_00000934,test
BDMAP_00000949,test
BDMAP_00000950,test
BDMAP_00000954,test
BDMAP_00000956,test
BDMAP_00000961,test
BDMAP_00001007,test
BDMAP_00001009,test
BDMAP_00001010,test
BDMAP_00001025,test
BDMAP_00001030,test
BDMAP_00001046,test
BDMAP_00001053,test
BDMAP_00001060,test
BDMAP_00001067,test
BDMAP_00001071,test
BDMAP_00001082,test
BDMAP_00001089,test
BDMAP_00001125,test
BDMAP_00001127,test
BDMAP_00001152,test
BDMAP_00001173,test
BDMAP_00001175,test
BDMAP_00001186,test
BDMAP_00001195,test
BDMAP_00001209,test
BDMAP_00001218,test
BDMAP_00001219,test
BDMAP_00001227,test
BDMAP_00001246,test
BDMAP_00001247,test
BDMAP_00001260,test
BDMAP_00001268,test
BDMAP_00001275,test
BDMAP_00001303,test
BDMAP_00001314,test
BDMAP_00001337,test
BDMAP_00001338,test
BDMAP_00001341,test
BDMAP_00001353,test
BDMAP_00001361,test
BDMAP_00001387,test
BDMAP_00001390,test
BDMAP_00001392,test
BDMAP_00001398,test
BDMAP_00001422,test
BDMAP_00001427,test
BDMAP_00001432,test
BDMAP_00001438,test
BDMAP_00001453,test
BDMAP_00001467,test
BDMAP_00001468,test
BDMAP_00001477,test
BDMAP_00001479,test
BDMAP_00001484,test
BDMAP_00001494,test
BDMAP_00001500,test
BDMAP_00001519,test
BDMAP_00001535,test
BDMAP_00001548,test
BDMAP_00001585,test
BDMAP_00001607,test
BDMAP_00001618,test
BDMAP_00001628,test
BDMAP_00001640,test
BDMAP_00001641,test
BDMAP_00001661,test
BDMAP_00001686,test
BDMAP_00001702,test
BDMAP_00001714,test
BDMAP_00001720,test
BDMAP_00001726,test
BDMAP_00001730,test
BDMAP_00001731,test
BDMAP_00001746,test
BDMAP_00001750,test
BDMAP_00001751,test
BDMAP_00001785,test
BDMAP_00001818,test
BDMAP_00001819,test
BDMAP_00001824,test
BDMAP_00001830,test
BDMAP_00001831,test
BDMAP_00001848,test
BDMAP_00001856,test
BDMAP_00001857,test
BDMAP_00001877,test
BDMAP_00001888,test
BDMAP_00001894,test
BDMAP_00001904,test
BDMAP_00001920,test
BDMAP_00001935,test
BDMAP_00001937,test
BDMAP_00001947,test
BDMAP_00001961,test
BDMAP_00001969,test
BDMAP_00001986,test
BDMAP_00001989,test
BDMAP_00002034,test
BDMAP_00002044,test
BDMAP_00002045,test
BDMAP_00002053,test
BDMAP_00002070,test
BDMAP_00002097,test
BDMAP_00002103,test
BDMAP_00002123,test
BDMAP_00002130,test
BDMAP_00002153,test
BDMAP_00002162,test
BDMAP_00002195,test
BDMAP_00002209,test
BDMAP_00002233,test
BDMAP_00002239,test
BDMAP_00002242,test
BDMAP_00002276,test
BDMAP_00002277,test
BDMAP_00002286,test
BDMAP_00002292,test
BDMAP_00002313,test
BDMAP_00002322,test
BDMAP_00002333,test
BDMAP_00002334,test
BDMAP_00002336,test
BDMAP_00002349,test
BDMAP_00002352,test
BDMAP_00002380,test
BDMAP_00002385,test
BDMAP_00002396,test
BDMAP_00002397,test
BDMAP_00002398,test
BDMAP_00002408,test
BDMAP_00002412,test
BDMAP_00002413,test
BDMAP_00002423,test
BDMAP_00002446,test
BDMAP_00002453,test
BDMAP_00002454,test
BDMAP_00002460,test
BDMAP_00002466,test
BDMAP_00002477,test
BDMAP_00002512,test
BDMAP_00002529,test
BDMAP_00002539,test
BDMAP_00002548,test
BDMAP_00002551,test
BDMAP_00002554,test
BDMAP_00002562,test
BDMAP_00002575,test
BDMAP_00002582,test
BDMAP_00002584,test
BDMAP_00002598,test
BDMAP_00002608,test
BDMAP_00002610,test
BDMAP_00002611,test
BDMAP_00002617,test
BDMAP_00002621,test
BDMAP_00002628,test
BDMAP_00002641,test
BDMAP_00002654,test
BDMAP_00002677,test
BDMAP_00002679,test
BDMAP_00002680,test
BDMAP_00002681,test
BDMAP_00002690,test
BDMAP_00002691,test
BDMAP_00002693,test
BDMAP_00002696,test
BDMAP_00002704,test
BDMAP_00002707,test
BDMAP_00002730,test
BDMAP_00002733,test
BDMAP_00002759,test
BDMAP_00002765,test
BDMAP_00002774,test
BDMAP_00002782,test
BDMAP_00002784,test
BDMAP_00002786,test
BDMAP_00002790,test
BDMAP_00002795,test
BDMAP_00002798,test
BDMAP_00002811,test
BDMAP_00002824,test
BDMAP_00002832,test
BDMAP_00002833,test
BDMAP_00002864,test
BDMAP_00002870,test
BDMAP_00002913,test
BDMAP_00002947,test
BDMAP_00002952,test
BDMAP_00002969,test
BDMAP_00003001,test
BDMAP_00003005,test
BDMAP_00003011,test
BDMAP_00003015,test
BDMAP_00003044,test
BDMAP_00003055,test
BDMAP_00003061,test
BDMAP_00003064,test
BDMAP_00003065,test
BDMAP_00003084,test
BDMAP_00003091,test
BDMAP_00003102,test
BDMAP_00003128,test
BDMAP_00003130,test
BDMAP_00003180,test
BDMAP_00003182,test
BDMAP_00003185,test
BDMAP_00003188,test
BDMAP_00003200,test
BDMAP_00003225,test
BDMAP_00003248,test
BDMAP_00003272,test
BDMAP_00003289,test
BDMAP_00003316,test
BDMAP_00003328,test
BDMAP_00003334,test
BDMAP_00003360,test
BDMAP_00003374,test
BDMAP_00003379,test
BDMAP_00003388,test
BDMAP_00003402,test
BDMAP_00003415,test
BDMAP_00003418,test
BDMAP_00003426,test
BDMAP_00003428,test
BDMAP_00003434,test
BDMAP_00003435,test
BDMAP_00003441,test
BDMAP_00003453,test
BDMAP_00003454,test
BDMAP_00003455,test
BDMAP_00003471,test
BDMAP_00003482,test
BDMAP_00003492,test
BDMAP_00003498,test
BDMAP_00003501,test
BDMAP_00003508,test
BDMAP_00003509,test
BDMAP_00003512,test
BDMAP_00003517,test
BDMAP_00003520,test
BDMAP_00003523,test
BDMAP_00003524,test
BDMAP_00003527,test
BDMAP_00003535,test
BDMAP_00003542,test
BDMAP_00003565,test
BDMAP_00003574,test
BDMAP_00003580,test
BDMAP_00003581,test
BDMAP_00003590,test
BDMAP_00003619,test
BDMAP_00003645,test
BDMAP_00003659,test
BDMAP_00003669,test
BDMAP_00003670,test
BDMAP_00003674,test
BDMAP_00003680,test
BDMAP_00003684,test
BDMAP_00003692,test
BDMAP_00003701,test
BDMAP_00003720,test
BDMAP_00003739,test
BDMAP_00003741,test
BDMAP_00003748,test
BDMAP_00003757,test
BDMAP_00003768,test
BDMAP_00003771,test
BDMAP_00003783,test
BDMAP_00003805,test
BDMAP_00003806,test
BDMAP_00003822,test
BDMAP_00003835,test
BDMAP_00003847,test
BDMAP_00003851,test
BDMAP_00003857,test
BDMAP_00003859,test
BDMAP_00003860,test
BDMAP_00003865,test
BDMAP_00003866,test
BDMAP_00003875,test
BDMAP_00003881,test
BDMAP_00003884,test
BDMAP_00003886,test
BDMAP_00003902,test
BDMAP_00003907,test
BDMAP_00003911,test
BDMAP_00003914,test
BDMAP_00003919,test
BDMAP_00003928,test
BDMAP_00003933,test
BDMAP_00003937,test
BDMAP_00003948,test
BDMAP_00003951,test
BDMAP_00003955,test
BDMAP_00003960,test
BDMAP_00003963,test
BDMAP_00003964,test
BDMAP_00003986,test
BDMAP_00003988,test
BDMAP_00003989,test
BDMAP_00004003,test
BDMAP_00004005,test
BDMAP_00004017,test
BDMAP_00004036,test
BDMAP_00004041,test
BDMAP_00004049,test
BDMAP_00004066,test
BDMAP_00004071,test
BDMAP_00004080,test
BDMAP_00004105,test
BDMAP_00004108,test
BDMAP_00004119,test
BDMAP_00004130,test
BDMAP_00004138,test
BDMAP_00004142,test
BDMAP_00004152,test
BDMAP_00004153,test
BDMAP_00004171,test
BDMAP_00004173,test
BDMAP_00004175,test
BDMAP_00004177,test
BDMAP_00004184,test
BDMAP_00004185,test
BDMAP_00004201,test
BDMAP_00004205,test
BDMAP_00004206,test
BDMAP_00004214,test
BDMAP_00004221,test
BDMAP_00004228,test
BDMAP_00004231,test
BDMAP_00004262,test
BDMAP_00004274,test
BDMAP_00004276,test
BDMAP_00004285,test
BDMAP_00004288,test
BDMAP_00004300,test
BDMAP_00004305,test
BDMAP_00004316,test
BDMAP_00004317,test
BDMAP_00004325,test
BDMAP_00004327,test
BDMAP_00004338,test
BDMAP_00004339,test
BDMAP_00004346,test
BDMAP_00004370,test
BDMAP_00004372,test
BDMAP_00004407,test
BDMAP_00004408,test
BDMAP_00004418,test
BDMAP_00004421,test
BDMAP_00004430,test
BDMAP_00004434,test
BDMAP_00004438,test
BDMAP_00004441,test
BDMAP_00004451,test
BDMAP_00004460,test
BDMAP_00004471,test
BDMAP_00004492,test
BDMAP_00004497,test
BDMAP_00004500,test
BDMAP_00004541,test
BDMAP_00004562,test
BDMAP_00004572,test
BDMAP_00004575,test
BDMAP_00004579,test
BDMAP_00004584,test
BDMAP_00004597,test
BDMAP_00004606,test
BDMAP_00004621,test
BDMAP_00004634,test
BDMAP_00004640,test
BDMAP_00004642,test
BDMAP_00004675,test
BDMAP_00004679,test
BDMAP_00004691,test
BDMAP_00004731,test
BDMAP_00004738,test
BDMAP_00004747,test
BDMAP_00004748,test
BDMAP_00004756,test
BDMAP_00004769,test
BDMAP_00004771,test
BDMAP_00004773,test
BDMAP_00004782,test
BDMAP_00004788,test
BDMAP_00004792,test
BDMAP_00004794,test
BDMAP_00004795,test
BDMAP_00004802,test
BDMAP_00004810,test
BDMAP_00004812,test
BDMAP_00004829,test
BDMAP_00004831,test
BDMAP_00004837,test
BDMAP_00004847,test
BDMAP_00004855,test
BDMAP_00004882,test
BDMAP_00004911,test
BDMAP_00004921,test
BDMAP_00004924,test
BDMAP_00004939,test
BDMAP_00004950,test
BDMAP_00004958,test
BDMAP_00004960,test
BDMAP_00004965,test
BDMAP_00004973,test
BDMAP_00005003,test
BDMAP_00005006,test
BDMAP_00005027,test
BDMAP_00005032,test
BDMAP_00005035,test
BDMAP_00005048,test
BDMAP_00005059,test
BDMAP_00005060,test
BDMAP_00005068,test
BDMAP_00005093,test
BDMAP_00005094,test
BDMAP_00005095,test
BDMAP_00005101,test
BDMAP_00005113,test
BDMAP_00005121,test
BDMAP_00005125,test
BDMAP_00005126,test
BDMAP_00005127,test
BDMAP_00005137,test
BDMAP_00005146,test
BDMAP_00005174,test
BDMAP_00005183,test
BDMAP_00005185,test
BDMAP_00005190,test
BDMAP_00005195,test
